ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse10014926;0;+KLASYCZNE SZPILKI I9828B /S3-134P+;shoes;143.7255;;95.81700000000001;0;;;;;;;;;;;;;;;;;1;both;;;143.7255;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_6.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_7.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/2/4926_1.jpg;;;;;;;;;;;;
100112476;0;+CZARNE KALOSZE Z KLAMRĄ 518B /S2-93P+;shoes;77.3055;;51.537;0;;;;;;;;;;;;;;;;;1;both;;;77.3055;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/7/12476_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/7/12476_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/7/12476_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/7/12476_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/7/12476_5.jpg;;;;;;;;;;;;
100112757;0;+WSUWANE KALOSZE Z KOKARDĄ PT312B /S3-70P+;shoes;51.4755;;34.317;0;;;;;;;;;;;;;;;;;1;both;;;51.4755;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/5/12757_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/5/12757_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/5/12757_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/5/12757_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/5/12757_3.jpg;;;;;;;;;;;;
100112822;0;+OLŚNIEWAJĄCE SANDAŁKI L766B /S3-77P+;shoes;145.5705;;97.04700000000001;0;;;;;;;;;;;;;;;;;1;both;;;145.5705;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/12822_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/12822_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/12822_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/12822_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/2/12822_4.jpg;;;;;;;;;;;;
100112906;0;+EFEKTOWNE TRAMPKI, SNEAKERSY 6958B /S1-1P+;shoes;239.6655;;159.77700000000002;0;;;;;;;;;;;;;;;;;1;both;;;239.6655;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/0/12906_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/0/12906_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/0/12906_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/0/12906_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/0/12906_4.jpg;;;;;;;;;;;;
100112907;0;+EFEKTOWNE TRAMPKI, SNEAKERSY 6958KH /S1-1P+;shoes;239.6655;;159.77700000000002;0;;;;;;;;;;;;;;;;;1;both;;;239.6655;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/0/12907_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/0/12907_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/0/12907_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/0/12907_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/7/0/12907_4.jpg;;;;;;;;;;;;
100112913;0;+SNEAKERSY Z ŁAŃCUCHEM 02475BE /S3-17P+;shoes;210.14550000000003;;140.097;0;;;;;;;;;;;;;;;;;1;both;;;210.14550000000003;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/3/1/12913_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/3/1/12913_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/3/1/12913_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/3/1/12913_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/3/1/12913_5.jpg;;;;;;;;;;;;
100113029;0;+ASYMETRYCZNE SZPILKI 99729B /S3-124P+;shoes;134.5005;;89.667;0;;;;;;;;;;;;;;;;;1;both;;;134.5005;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/9/2/13029_6.jpg;;;;;;;;;;;;
100113032;0;+ASYMETRYCZNE SZPILKI 99729W /S3-124P+;shoes;134.5005;;89.667;0;;;;;;;;;;;;;;;;;1;both;;;134.5005;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/2/3/13032_6.jpg;;;;;;;;;;;;
100113036;0;+BUTY DAMSKIE W STYLU DERBY 99804B.W /S3-70P+;shoes;108.6705;;72.447;0;;;;;;;;;;;;;;;;;1;both;;;108.6705;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/3/13036_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/3/13036_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/3/13036_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/3/13036_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/6/3/13036_4.jpg;;;;;;;;;;;;
100113060;0;+ASYMETRYCZNE CZÓŁENKA NA SZPILCE E328B /S2-54P+;shoes;112.3605;;74.907;0;;;;;;;;;;;;;;;;;1;both;;;112.3605;;DESCRIPTION;;;;;;;;1;;;1;http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_4.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_5.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_2.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_1.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_3.jpg,http://www.hurt.czasnabuty.pl/data/gfx/pictures/large/0/6/13060_6.jpg;;;;;;;;;;;;
